player_id,player_name,last_season,last_week,leaf_rating,leaf_uncertainty,total_games,total_attempts
00-0023436,A.Smith,2020,17,0.031305,0.034310,172,5697
00-0023459,A.Rodgers,2025,19,0.032183,0.034305,283,10192
00-0023460,J.Campbell,2014,14,-0.001068,0.037300,88,2680
00-0023502,C.Frye,2009,17,-0.056492,0.041037,18,566
00-0023504,A.Walter,2008,14,-0.130221,0.045322,15,382
00-0023541,K.Orton,2014,17,0.034969,0.033973,71,2478
00-0023578,D.Orlovsky,2015,8,0.008422,0.042499,21,521
00-0023645,D.Anderson,2018,8,-0.066547,0.039696,67,1754
00-0023662,M.Cassel,2018,16,-0.077225,0.037683,99,2872
00-0023682,R.Fitzpatrick,2021,1,0.091240,0.035186,159,5211
00-0024218,V.Young,2011,15,0.029423,0.038704,60,1413
00-0024225,M.Leinart,2012,16,-0.025271,0.043669,32,672
00-0024226,J.Cutler,2017,17,0.003561,0.035008,155,5288
00-0024264,K.Clemens,2017,14,-0.054142,0.043162,37,701
00-0024279,T.Jackson,2015,17,0.011842,0.041509,56,1192
00-0024296,C.Whitehurst,2016,5,-0.078112,0.045001,20,434
00-0024300,B.Croyle,2010,16,-0.084694,0.047598,17,343
00-0024408,B.Gradkowski,2014,18,-0.101788,0.041558,35,760
00-0024812,T.Palko,2011,14,-0.042704,0.055053,8,151
00-0025388,J.Russell,2009,17,-0.141846,0.040515,31,748
00-0025409,B.Quinn,2012,17,-0.125586,0.041732,24,591
00-0025423,K.Kolb,2012,6,-0.034561,0.037547,29,830
00-0025427,J.Beck,2011,9,-0.067089,0.048378,9,265
00-0025430,D.Stanton,2017,17,-0.073613,0.041429,36,695
00-0025479,T.Edwards,2012,17,-0.047424,0.038788,37,994
00-0025561,T.Smith,2010,16,-0.035103,0.050273,16,257
00-0025604,T.Thigpen,2012,15,-0.030195,0.043576,23,543
00-0025708,M.Moore,2019,9,0.027382,0.037736,52,1201
00-0025970,C.Hanie,2011,15,-0.119838,0.055124,9,154
00-0026143,M.Ryan,2022,15,0.039040,0.033251,244,9332
00-0026158,J.Flacco,2025,17,-0.016577,0.034274,223,8104
00-0026197,C.Henne,2022,20,-0.018223,0.038349,71,2179
00-0026300,J.Johnson,2025,18,0.002477,0.046690,32,459
00-0026349,M.Flynn,2014,17,-0.028689,0.047546,29,399
00-0026498,M.Stafford,2025,21,0.136416,0.033615,252,9809
00-0026544,C.Daniel,2022,18,-0.017928,0.050472,24,300
00-0026625,B.Hoyer,2023,7,-0.023232,0.038882,62,1688
00-0026898,M.Sanchez,2018,14,-0.041157,0.035671,83,2642
00-0026993,Jo.Freeman,2015,17,-0.021450,0.033669,62,2162
00-0027131,K.Null,2009,17,-0.082957,0.056068,4,131
00-0027134,C.Painter,2013,17,-0.114635,0.048282,14,308
00-0027253,T.Lewis,2013,17,0.001648,0.050936,6,210
00-0027659,J.Clausen,2015,15,-0.128764,0.042281,21,514
00-0027688,C.McCoy,2022,15,-0.018544,0.036893,45,1331
00-0027754,J.Skelton,2012,14,-0.114575,0.039481,20,646
00-0027796,J.Webb,2017,14,-0.066171,0.053492,13,202
00-0027854,S.Bradford,2018,3,0.029032,0.034117,83,3159
00-0027876,T.Tebow,2012,15,-0.065939,0.047155,25,451
00-0027939,C.Newton,2021,16,-0.007648,0.036500,153,5044
00-0027946,J.Locker,2014,15,-0.023455,0.039938,30,767
00-0027948,B.Gabbert,2023,18,-0.130897,0.040624,64,1712
00-0027950,C.Ponder,2014,5,-0.035194,0.036422,37,1154
00-0027973,A.Dalton,2025,8,0.009195,0.036284,180,6175
00-0027974,C.Kaepernick,2016,17,-0.002222,0.035182,71,2038
00-0028012,R.Mallett,2017,8,-0.034801,0.047342,16,350
00-0028090,T.Yates,2017,17,-0.066168,0.045829,22,414
00-0028118,T.Taylor,2025,14,0.003372,0.038544,84,2114
00-0028595,S.Tolzien,2017,1,-0.064537,0.055118,7,155
00-0028825,T.Pryor,2016,6,-0.042636,0.047784,17,342
00-0028957,A.Davis,2015,17,-0.040933,0.043301,12,416
00-0028986,C.Keenum,2023,16,-0.010719,0.037196,76,2453
00-0029234,K.Moore,2015,17,0.003472,0.057602,3,109
00-0029263,R.Wilson,2025,10,0.008520,0.036124,222,7217
00-0029531,R.Lindley,2015,17,-0.134243,0.046606,11,324
00-0029567,N.Foles,2022,17,-0.011889,0.034734,74,2438
00-0029604,K.Cousins,2025,18,0.069443,0.034994,179,6416
00-0029665,R.Griffin,2020,12,-0.009020,0.040830,54,1419
00-0029668,A.Luck,2018,19,0.105742,0.033303,94,3805
00-0029677,B.Weeden,2015,16,-0.016976,0.038204,33,1029
00-0029682,B.Osweiler,2018,14,-0.028692,0.036295,45,1309
00-0029701,R.Tannehill,2023,18,0.052997,0.035693,158,5289
00-0030419,M.McGloin,2016,17,-0.022431,0.049360,13,287
00-0030520,M.Glennon,2021,17,-0.060759,0.036703,39,1229
00-0030524,L.Jones,2017,17,-0.009231,0.053930,12,184
00-0030526,E.Manuel,2017,5,-0.034928,0.041459,23,637
00-0030533,M.Barkley,2020,17,0.015154,0.046824,18,375
00-0030565,G.Smith,2025,17,0.020583,0.034572,108,3419
00-0031064,T.Savage,2017,14,-0.057158,0.045816,12,341
00-0031237,T.Bridgewater,2025,12,0.059372,0.037283,76,2278
00-0031266,Z.Mettenberger,2015,17,-0.069561,0.044846,13,376
00-0031280,D.Carr,2024,14,0.077938,0.035106,170,6142
00-0031288,A.McCarron,2023,18,-0.013505,0.052368,16,244
00-0031345,J.Garoppolo,2024,18,0.109539,0.036046,81,2216
00-0031407,B.Bortles,2019,13,-0.009874,0.035516,79,2929
00-0031409,J.Manziel,2015,16,-0.036309,0.048318,13,279
00-0031503,J.Winston,2025,15,0.049713,0.035551,101,3480
00-0031568,B.Petty,2017,17,-0.105032,0.048619,10,267
00-0031589,B.Hundley,2019,17,-0.082005,0.046306,18,369
00-0031800,T.Heinicke,2024,17,-0.010438,0.038725,41,1085
00-0032156,T.Siemian,2023,18,-0.061138,0.036237,39,1300
00-0032245,S.Mannion,2021,17,-0.090186,0.058189,8,115
00-0032268,M.Mariota,2025,16,0.059729,0.038246,97,2672
00-0032434,B.Allen,2025,18,-0.107710,0.047362,16,347
00-0032436,J.Driskel,2023,18,-0.062740,0.045080,19,437
00-0032784,K.Hogan,2017,6,-0.036074,0.058388,6,109
00-0032950,C.Wentz,2025,8,0.008244,0.034691,102,3784
00-0033077,D.Prescott,2025,18,0.118285,0.033836,146,5345
00-0033104,C.Kessler,2018,16,-0.023472,0.045216,17,399
00-0033106,J.Goff,2025,18,0.157255,0.033639,161,5872
00-0033108,P.Lynch,2017,17,-0.028449,0.055140,5,145
00-0033119,J.Brissett,2025,18,0.015969,0.034069,84,2433
00-0033275,P.Walker,2023,12,-0.115935,0.046609,20,367
00-0033319,N.Mullens,2025,18,0.073356,0.040867,32,853
00-0033357,T.Hill,2025,16,-0.002200,0.059492,62,338
00-0033537,D.Watson,2024,7,0.028000,0.034557,76,2683
00-0033662,C.Rush,2025,6,-0.040484,0.041841,35,620
00-0033869,M.Trubisky,2025,18,0.065813,0.040199,76,2141
00-0033873,P.Mahomes,2025,15,0.123005,0.033434,147,5701
00-0033899,D.Kizer,2018,17,-0.120282,0.040824,17,558
00-0033936,C.Beathard,2023,17,-0.023310,0.043266,25,618
00-0033949,J.Dobbs,2025,18,-0.053713,0.042459,25,599
00-0033958,N.Peterman,2023,7,-0.145755,0.055623,14,173
00-0034177,T.Boyle,2024,15,-0.092682,0.050293,12,246
00-0034343,J.Rosen,2021,11,-0.177648,0.042485,22,574
00-0034401,M.White,2024,18,-0.014120,0.047400,13,338
00-0034577,K.Allen,2025,10,-0.004555,0.039541,25,773
00-0034771,M.Rudolph,2025,19,0.027553,0.040639,33,812
00-0034796,L.Jackson,2025,18,0.132934,0.036752,120,3379
00-0034855,B.Mayfield,2025,18,0.070192,0.034480,128,4412
00-0034857,J.Allen,2025,20,0.143673,0.034796,141,4896
00-0034869,S.Darnold,2025,22,0.095268,0.035118,100,3199
00-0034899,J.Wolford,2022,13,-0.067503,0.057376,6,121
00-0034955,B.Rypien,2025,3,-0.087865,0.054099,10,180
00-0035040,D.Blough,2022,18,-0.088689,0.049064,9,263
00-0035100,J.Browning,2025,12,0.014060,0.044340,14,402
00-0035228,K.Murray,2025,5,0.071631,0.034106,88,3172
00-0035232,D.Haskins,2020,16,-0.072465,0.041573,16,496
00-0035264,J.Stidham,2025,21,-0.044919,0.049585,13,250
00-0035282,E.Stick,2023,18,-0.044199,0.052055,6,188
00-0035289,G.Minshew,2025,16,0.002985,0.035977,58,1884
00-0035577,D.Hodges,2019,17,-0.026102,0.053550,8,175
00-0035652,R.Finley,2020,15,-0.146774,0.056491,7,139
00-0035704,D.Lock,2025,3,-0.041433,0.038372,36,1023
00-0035710,D.Jones,2025,14,0.045312,0.035010,85,2932
00-0035993,T.Huntley,2025,17,-0.005580,0.041578,28,636
00-0036212,T.Tagovailoa,2025,15,0.113069,0.035150,79,2606
00-0036264,J.Love,2025,19,0.144989,0.035500,59,1736
00-0036312,J.Luton,2020,11,-0.074727,0.056843,3,118
00-0036355,J.Herbert,2025,19,0.056595,0.034354,98,3787
00-0036389,J.Hurts,2025,19,0.087632,0.035641,97,2894
00-0036442,J.Burrow,2025,18,0.151267,0.033328,84,3302
00-0036879,S.Ehlinger,2022,18,-0.077849,0.057386,4,115
00-0036898,D.Mills,2025,18,-0.059538,0.038967,44,1184
00-0036945,J.Fields,2025,11,-0.038529,0.037370,57,1508
00-0036971,T.Lawrence,2025,19,0.069143,0.034457,80,2878
00-0036972,M.Jones,2025,20,0.055080,0.035218,62,2023
00-0037012,T.Lance,2025,18,-0.078464,0.052570,13,212
00-0037013,Z.Wilson,2025,18,-0.105500,0.037929,37,1118
00-0037077,S.Howell,2024,15,-0.059198,0.038483,19,719
00-0037327,S.Thompson,2024,3,-0.095061,0.052377,10,200
00-0037834,B.Purdy,2025,20,0.162823,0.035298,55,1670
00-0038102,K.Pickett,2025,18,-0.034295,0.042336,36,863
00-0038108,B.Zappe,2024,18,-0.087976,0.045372,15,366
00-0038122,D.Ridder,2024,18,-0.006473,0.041472,24,638
00-0038128,M.Willis,2025,17,0.017612,0.055660,17,181
00-0038416,T.Bagent,2025,9,-0.014905,0.056039,9,155
00-0038476,T.DeVito,2024,15,-0.076733,0.049302,11,265
00-0038579,A.O'Connell,2025,18,-0.003821,0.039900,21,644
00-0038583,D.Thompson-Robinson,2024,18,-0.161069,0.050633,12,243
00-0039150,B.Young,2025,19,-0.020639,0.035456,47,1551
00-0039152,W.Levis,2024,18,-0.050110,0.040489,21,626
00-0039163,C.Stroud,2025,20,0.042990,0.034884,52,1774
00-0039164,A.Richardson,2025,5,-0.053476,0.046058,16,372
00-0039376,S.Rattler,2025,15,-0.059612,0.041840,16,522
00-0039732,B.Nix,2025,20,0.061316,0.034618,36,1299
00-0039851,D.Maye,2025,22,0.119956,0.036507,34,1056
00-0039910,J.Daniels,2025,14,0.078818,0.037806,27,853
00-0039917,M.Penix,2025,11,0.030412,0.044188,14,399
00-0039918,C.Williams,2025,20,0.030642,0.034666,36,1322
00-0039923,J.McCarthy,2025,18,-0.054429,0.048689,10,273
00-0040398,B.Cook,2025,18,-0.120050,0.053105,5,173
00-0040668,S.Sanders,2025,18,-0.093166,0.049930,8,235
00-0040676,C.Ward,2025,18,-0.066335,0.040298,17,592
00-0040691,J.Dart,2025,18,0.014871,0.044766,12,375
00-0040704,D.Gabriel,2025,16,-0.087423,0.052620,10,204
00-0040743,T.Shough,2025,18,0.018900,0.044919,11,356
